gene_symbol	is_CGC	is_NCG	is_OncoKB	is_MERGED
ACAP2	FALSE	FALSE	FALSE	FALSE
ACAP3	FALSE	FALSE	FALSE	FALSE
ACAT1	FALSE	FALSE	FALSE	FALSE
ACAT2	FALSE	FALSE	FALSE	FALSE
ACBD3	FALSE	FALSE	FALSE	FALSE
ACBD4	FALSE	FALSE	FALSE	FALSE
ACBD5	FALSE	FALSE	FALSE	FALSE
ACBD6	FALSE	FALSE	FALSE	FALSE
ACBD7	FALSE	FALSE	FALSE	FALSE
ACCS	FALSE	FALSE	FALSE	FALSE
ACCSL	FALSE	FALSE	FALSE	FALSE
ACD	FALSE	TRUE	FALSE	TRUE
ACE	FALSE	TRUE	FALSE	TRUE
ACE2	FALSE	FALSE	FALSE	FALSE
ACER1	FALSE	FALSE	FALSE	FALSE
ACER2	FALSE	FALSE	FALSE	FALSE
ACER3	FALSE	FALSE	FALSE	FALSE
ACHE	FALSE	FALSE	FALSE	FALSE
ACIN1	FALSE	FALSE	FALSE	FALSE
ACKR1	FALSE	FALSE	FALSE	FALSE
ACKR2	FALSE	FALSE	FALSE	FALSE
ACKR3	TRUE	TRUE	TRUE	TRUE
ACKR4	FALSE	FALSE	FALSE	FALSE
ACKR5	FALSE	FALSE	FALSE	FALSE
ACLY	FALSE	FALSE	FALSE	FALSE
ACMSD	FALSE	FALSE	FALSE	FALSE
ACO1	FALSE	TRUE	FALSE	TRUE
ACO2	FALSE	FALSE	FALSE	FALSE
ACOT1	FALSE	FALSE	FALSE	FALSE
ACOT13	FALSE	FALSE	FALSE	FALSE
ACOT2	FALSE	FALSE	FALSE	FALSE
ACOT4	FALSE	FALSE	FALSE	FALSE
ACOT6	FALSE	FALSE	FALSE	FALSE
ACOT7	FALSE	FALSE	FALSE	FALSE
ACOT8	FALSE	FALSE	FALSE	FALSE
ACOT9	FALSE	FALSE	FALSE	FALSE
ACOX1	FALSE	FALSE	FALSE	FALSE
ACOX2	FALSE	FALSE	FALSE	FALSE
ACOX3	FALSE	FALSE	FALSE	FALSE
ACOXL	FALSE	TRUE	FALSE	TRUE
ACP1	FALSE	FALSE	FALSE	FALSE
ACP2	FALSE	FALSE	FALSE	FALSE
ACP3	FALSE	FALSE	TRUE	TRUE
ACP4	FALSE	FALSE	FALSE	FALSE
ACP5	FALSE	FALSE	FALSE	FALSE
ACP6	FALSE	FALSE	FALSE	FALSE
ACP7	FALSE	FALSE	FALSE	FALSE
ACR	FALSE	FALSE	FALSE	FALSE
ACRBP	FALSE	FALSE	FALSE	FALSE
ACRV1	FALSE	FALSE	FALSE	FALSE
ACSBG1	FALSE	FALSE	FALSE	FALSE
ACSBG2	FALSE	FALSE	FALSE	FALSE
ACSF2	FALSE	FALSE	FALSE	FALSE
ACSF3	FALSE	FALSE	FALSE	FALSE
ACSL1	FALSE	FALSE	FALSE	FALSE
ACSL3	TRUE	FALSE	TRUE	TRUE
ACSL4	FALSE	FALSE	TRUE	TRUE
ACSL5	FALSE	FALSE	FALSE	FALSE
ACSL6	FALSE	TRUE	TRUE	TRUE
ACSM1	FALSE	TRUE	FALSE	TRUE
ACSM2A	FALSE	TRUE	FALSE	TRUE
ACSM2B	FALSE	FALSE	FALSE	FALSE
ACSM3	FALSE	FALSE	FALSE	FALSE
ACSM4	FALSE	TRUE	FALSE	TRUE
ACSM5	FALSE	FALSE	FALSE	FALSE
ACSM6	FALSE	FALSE	FALSE	FALSE
ACSS1	FALSE	FALSE	FALSE	FALSE
ACSS2	FALSE	FALSE	FALSE	FALSE
ACSS3	FALSE	FALSE	FALSE	FALSE
ACTA1	FALSE	FALSE	FALSE	FALSE
ACTA2	FALSE	FALSE	FALSE	FALSE
ACTB	FALSE	TRUE	TRUE	TRUE
ACTBL2	FALSE	FALSE	FALSE	FALSE
ACTC1	FALSE	FALSE	FALSE	FALSE
ACTG1	FALSE	TRUE	TRUE	TRUE
ACTG2	FALSE	FALSE	FALSE	FALSE
ACTL6A	FALSE	FALSE	FALSE	FALSE
ACTL6B	FALSE	TRUE	FALSE	TRUE
ACTL7A	FALSE	FALSE	FALSE	FALSE
ACTL7B	FALSE	TRUE	FALSE	TRUE
ACTL8	FALSE	FALSE	FALSE	FALSE
ACTL9	FALSE	FALSE	FALSE	FALSE
ACTMAP	FALSE	FALSE	FALSE	FALSE
ACTN1	FALSE	FALSE	FALSE	FALSE
ACTN2	FALSE	FALSE	FALSE	FALSE
ACTN3	FALSE	FALSE	FALSE	FALSE
ACTN4	FALSE	FALSE	FALSE	FALSE
ACTR10	FALSE	FALSE	FALSE	FALSE
ACTR1A	FALSE	FALSE	FALSE	FALSE
ACTR1B	FALSE	FALSE	FALSE	FALSE
ACTR2	FALSE	FALSE	FALSE	FALSE
ACTR3	FALSE	FALSE	FALSE	FALSE
ACTR3B	FALSE	FALSE	FALSE	FALSE
ACTR3C	FALSE	FALSE	FALSE	FALSE
ACTR5	FALSE	FALSE	FALSE	FALSE
ACTR6	FALSE	FALSE	FALSE	FALSE
ACTR8	FALSE	FALSE	FALSE	FALSE
ACTRT1	FALSE	FALSE	FALSE	FALSE
ACTRT2	FALSE	FALSE	FALSE	FALSE
ACTRT3	FALSE	FALSE	FALSE	FALSE
ACVR1	TRUE	TRUE	TRUE	TRUE
ACVR1B	TRUE	TRUE	TRUE	TRUE
ACVR1C	FALSE	FALSE	FALSE	FALSE
ACVR2A	TRUE	TRUE	TRUE	TRUE
ACVR2B	FALSE	TRUE	FALSE	TRUE
ACVRL1	FALSE	FALSE	FALSE	FALSE
ACY1	FALSE	FALSE	FALSE	FALSE
ACY3	FALSE	FALSE	FALSE	FALSE
ACYP1	FALSE	FALSE	FALSE	FALSE
ACYP2	FALSE	FALSE	FALSE	FALSE
ADA	FALSE	FALSE	FALSE	FALSE
ADAD1	FALSE	FALSE	FALSE	FALSE
ADAD2	FALSE	FALSE	FALSE	FALSE
ADAM11	FALSE	FALSE	FALSE	FALSE
ADAM12	FALSE	FALSE	FALSE	FALSE
ADAM15	FALSE	FALSE	FALSE	FALSE
ADAM17	FALSE	FALSE	FALSE	FALSE
ADAM19	FALSE	FALSE	FALSE	FALSE
ADAM20	FALSE	FALSE	FALSE	FALSE
ADAM21	FALSE	FALSE	FALSE	FALSE
ADAM22	FALSE	TRUE	FALSE	TRUE
ADAM23	FALSE	FALSE	FALSE	FALSE
ADAM28	FALSE	FALSE	FALSE	FALSE
ADAM29	FALSE	TRUE	FALSE	TRUE
ADAM32	FALSE	FALSE	FALSE	FALSE
ADAM33	FALSE	FALSE	FALSE	FALSE
ADAM7	FALSE	TRUE	FALSE	TRUE
ADAM8	FALSE	FALSE	FALSE	FALSE
ADAM9	FALSE	FALSE	FALSE	FALSE
ADAMDEC1	FALSE	FALSE	FALSE	FALSE
ADAMTS1	FALSE	FALSE	FALSE	FALSE
ADAMTS10	FALSE	FALSE	FALSE	FALSE
ADAMTS12	FALSE	TRUE	FALSE	TRUE
ADAMTS13	FALSE	FALSE	FALSE	FALSE
ADAMTS14	FALSE	FALSE	FALSE	FALSE
ADAMTS15	FALSE	FALSE	FALSE	FALSE
ADAMTS16	FALSE	FALSE	FALSE	FALSE
ADAMTS17	FALSE	TRUE	FALSE	TRUE
ADAMTS18	FALSE	TRUE	FALSE	TRUE
ADAMTS2	FALSE	FALSE	FALSE	FALSE
ADAMTS20	FALSE	TRUE	FALSE	TRUE
ADAMTS3	FALSE	TRUE	FALSE	TRUE
ADAMTS4	FALSE	FALSE	FALSE	FALSE
ADAMTS5	FALSE	TRUE	FALSE	TRUE
ADAMTS6	FALSE	TRUE	FALSE	TRUE
ADAMTS7	FALSE	FALSE	FALSE	FALSE
ADAMTS8	FALSE	FALSE	FALSE	FALSE
ADAMTS9	FALSE	TRUE	FALSE	TRUE
ADAMTSL1	FALSE	FALSE	FALSE	FALSE
ADAMTSL2	FALSE	FALSE	FALSE	FALSE
ADAMTSL3	FALSE	TRUE	FALSE	TRUE
ADAMTSL4	FALSE	FALSE	FALSE	FALSE
ADAP1	FALSE	FALSE	FALSE	FALSE
ADAP2	FALSE	FALSE	FALSE	FALSE
ADAR	FALSE	FALSE	TRUE	TRUE
ADARB1	FALSE	FALSE	FALSE	FALSE
ADARB2	FALSE	FALSE	TRUE	TRUE
ADAT1	FALSE	FALSE	FALSE	FALSE
ADAT2	FALSE	FALSE	FALSE	FALSE
ADCK1	FALSE	TRUE	FALSE	TRUE
ADCK2	FALSE	FALSE	FALSE	FALSE
ADCK5	FALSE	FALSE	FALSE	FALSE
ADCY1	FALSE	TRUE	FALSE	TRUE
ADCY2	FALSE	TRUE	FALSE	TRUE
ADCY3	FALSE	TRUE	FALSE	TRUE
ADCY4	FALSE	FALSE	FALSE	FALSE
ADCY5	FALSE	TRUE	FALSE	TRUE
ADCY6	FALSE	FALSE	FALSE	FALSE
ADCY7	FALSE	FALSE	FALSE	FALSE
ADCY8	FALSE	TRUE	FALSE	TRUE
ADCY9	FALSE	FALSE	FALSE	FALSE
ADCYAP1	FALSE	FALSE	FALSE	FALSE
ADCYAP1R1	FALSE	FALSE	FALSE	FALSE
ADD1	FALSE	FALSE	FALSE	FALSE
ADD2	FALSE	TRUE	FALSE	TRUE
ADD3	FALSE	TRUE	FALSE	TRUE
ADGB	FALSE	FALSE	FALSE	FALSE
ADGRA1	FALSE	TRUE	FALSE	TRUE
ADGRA2	FALSE	FALSE	TRUE	TRUE
ADGRA3	FALSE	FALSE	FALSE	FALSE
ADGRB1	FALSE	FALSE	FALSE	FALSE
ADGRB2	FALSE	FALSE	FALSE	FALSE
ADGRB3	FALSE	TRUE	FALSE	TRUE
ADGRD1	FALSE	TRUE	FALSE	TRUE
ADGRE1	FALSE	FALSE	FALSE	FALSE
ADGRE2	FALSE	FALSE	FALSE	FALSE
ADGRE3	FALSE	FALSE	FALSE	FALSE
ADGRE5	FALSE	FALSE	FALSE	FALSE
ADGRF1	FALSE	FALSE	FALSE	FALSE
ADGRF3	FALSE	FALSE	FALSE	FALSE
ADGRF4	FALSE	FALSE	FALSE	FALSE
ADGRF5	FALSE	FALSE	FALSE	FALSE
ADGRG1	FALSE	FALSE	FALSE	FALSE
ADGRG2	FALSE	FALSE	FALSE	FALSE
ADGRG3	FALSE	FALSE	FALSE	FALSE
ADGRG4	FALSE	TRUE	TRUE	TRUE
ADGRG5	FALSE	FALSE	FALSE	FALSE
ADGRG6	FALSE	TRUE	FALSE	TRUE
ADGRG7	FALSE	FALSE	FALSE	FALSE
ADGRL1	FALSE	TRUE	FALSE	TRUE
ADGRL2	FALSE	TRUE	FALSE	TRUE
ADGRL3	FALSE	TRUE	FALSE	TRUE
ADGRL4	FALSE	FALSE	FALSE	FALSE
ADGRV1	FALSE	TRUE	FALSE	TRUE
ADH1A	FALSE	FALSE	FALSE	FALSE
ADH1B	FALSE	TRUE	FALSE	TRUE
ADH1C	FALSE	FALSE	FALSE	FALSE
ADH4	FALSE	FALSE	FALSE	FALSE
ADH5	FALSE	FALSE	FALSE	FALSE
ADH6	FALSE	FALSE	FALSE	FALSE
ADH7	FALSE	FALSE	FALSE	FALSE
ADHFE1	FALSE	FALSE	TRUE	TRUE
ADI1	FALSE	FALSE	FALSE	FALSE
ADIPOQ	FALSE	TRUE	FALSE	TRUE
ADIPOR1	FALSE	FALSE	FALSE	FALSE
ADIPOR2	FALSE	FALSE	FALSE	FALSE
ADISSP	FALSE	FALSE	FALSE	FALSE
ADK	FALSE	FALSE	FALSE	FALSE
ADM	FALSE	FALSE	FALSE	FALSE
ADM2	FALSE	FALSE	FALSE	FALSE
ADM5	FALSE	FALSE	FALSE	FALSE
ADNP	FALSE	TRUE	FALSE	TRUE
ADNP2	FALSE	FALSE	FALSE	FALSE
ADO	FALSE	FALSE	FALSE	FALSE
ADORA1	FALSE	FALSE	FALSE	FALSE
ADORA2A	FALSE	FALSE	FALSE	FALSE
ADORA2B	FALSE	FALSE	FALSE	FALSE
ADORA3	FALSE	FALSE	FALSE	FALSE
ADPGK	FALSE	FALSE	FALSE	FALSE
ADPRH	FALSE	FALSE	FALSE	FALSE
ADPRHL1	FALSE	FALSE	FALSE	FALSE
ADPRM	FALSE	FALSE	FALSE	FALSE
ADPRS	FALSE	FALSE	FALSE	FALSE
ADRA1A	FALSE	TRUE	FALSE	TRUE
ADRA1B	FALSE	TRUE	FALSE	TRUE
ADRA1D	FALSE	FALSE	FALSE	FALSE
ADRA2A	FALSE	FALSE	FALSE	FALSE
ADRA2B	FALSE	FALSE	FALSE	FALSE
ADRA2C	FALSE	FALSE	FALSE	FALSE
ADRB1	FALSE	FALSE	FALSE	FALSE
ADRB2	FALSE	FALSE	FALSE	FALSE
ADRB3	FALSE	TRUE	FALSE	TRUE
ADRM1	FALSE	FALSE	FALSE	FALSE
ADSL	FALSE	FALSE	FALSE	FALSE
ADSS1	FALSE	FALSE	FALSE	FALSE
ADSS2	FALSE	FALSE	FALSE	FALSE
ADTRP	FALSE	FALSE	FALSE	FALSE
AEBP1	FALSE	FALSE	FALSE	FALSE
AEBP2	FALSE	FALSE	FALSE	FALSE
AEN	FALSE	FALSE	FALSE	FALSE
AFAP1	FALSE	FALSE	FALSE	FALSE
AFAP1L1	FALSE	FALSE	FALSE	FALSE
AFAP1L2	FALSE	FALSE	FALSE	FALSE
AFDN	TRUE	TRUE	TRUE	TRUE
AFF1	TRUE	FALSE	TRUE	TRUE
AFF2	FALSE	TRUE	FALSE	TRUE
AFF3	TRUE	TRUE	TRUE	TRUE
AFF4	TRUE	TRUE	TRUE	TRUE
AFG2A	FALSE	FALSE	FALSE	FALSE
AFG2B	FALSE	FALSE	FALSE	FALSE
AFG3L2	FALSE	FALSE	FALSE	FALSE
AFM	FALSE	TRUE	FALSE	TRUE
AFMID	FALSE	TRUE	FALSE	TRUE
AFP	FALSE	FALSE	FALSE	FALSE
AFTPH	FALSE	FALSE	FALSE	FALSE
AGA	FALSE	FALSE	FALSE	FALSE
AGAP1	FALSE	FALSE	FALSE	FALSE
AGAP2	FALSE	FALSE	FALSE	FALSE
AGAP3	FALSE	FALSE	FALSE	FALSE
AGAP4	FALSE	FALSE	FALSE	FALSE
AGAP5	FALSE	FALSE	FALSE	FALSE
AGAP6	FALSE	FALSE	FALSE	FALSE
AGAP9	FALSE	FALSE	FALSE	FALSE
AGBL1	FALSE	FALSE	FALSE	FALSE
AGBL2	FALSE	TRUE	FALSE	TRUE
AGBL3	FALSE	FALSE	FALSE	FALSE
AGBL4	FALSE	FALSE	FALSE	FALSE
AGBL5	FALSE	TRUE	FALSE	TRUE
AGER	FALSE	FALSE	FALSE	FALSE
AGFG1	FALSE	FALSE	FALSE	FALSE
AGFG2	FALSE	FALSE	FALSE	FALSE
AGGF1	FALSE	TRUE	TRUE	TRUE
AGK	FALSE	FALSE	TRUE	TRUE
AGMAT	FALSE	FALSE	FALSE	FALSE
AGMO	FALSE	FALSE	FALSE	FALSE
AGO1	FALSE	FALSE	TRUE	TRUE
AGO2	FALSE	FALSE	TRUE	TRUE
AGO3	FALSE	FALSE	FALSE	FALSE
AGO4	FALSE	TRUE	FALSE	TRUE
AGPAT1	FALSE	FALSE	FALSE	FALSE
AGPAT2	FALSE	FALSE	FALSE	FALSE
AGPAT3	FALSE	FALSE	FALSE	FALSE
AGPAT4	FALSE	FALSE	FALSE	FALSE
AGPAT5	FALSE	FALSE	FALSE	FALSE
AGPS	FALSE	FALSE	FALSE	FALSE
AGR2	FALSE	FALSE	FALSE	FALSE
AGR3	FALSE	FALSE	FALSE	FALSE
AGRN	FALSE	FALSE	FALSE	FALSE
AGT	FALSE	FALSE	FALSE	FALSE
AGTPBP1	FALSE	FALSE	FALSE	FALSE
AGTR1	FALSE	FALSE	FALSE	FALSE
AGTR2	FALSE	TRUE	FALSE	TRUE
AGTRAP	FALSE	FALSE	FALSE	FALSE
AGXT	FALSE	FALSE	FALSE	FALSE
AGXT2	FALSE	FALSE	FALSE	FALSE
AHCTF1	FALSE	TRUE	FALSE	TRUE
AHCY	FALSE	FALSE	FALSE	FALSE
AHCYL1	FALSE	FALSE	FALSE	FALSE
AHCYL2	FALSE	TRUE	FALSE	TRUE
AHDC1	FALSE	FALSE	FALSE	FALSE
AHI1	FALSE	TRUE	FALSE	TRUE
AHNAK	FALSE	TRUE	FALSE	TRUE
AHNAK2	FALSE	TRUE	FALSE	TRUE
AHR	FALSE	FALSE	FALSE	FALSE
AHSA1	FALSE	TRUE	FALSE	TRUE
AICDA	FALSE	FALSE	FALSE	FALSE
AIDA	FALSE	FALSE	FALSE	FALSE
AIF1	FALSE	FALSE	FALSE	FALSE
AIF1L	FALSE	FALSE	FALSE	FALSE
AIFM1	FALSE	FALSE	FALSE	FALSE
AIFM2	FALSE	FALSE	FALSE	FALSE
AIFM3	FALSE	FALSE	FALSE	FALSE
AIG1	FALSE	FALSE	FALSE	FALSE
AIM2	FALSE	FALSE	TRUE	TRUE
AIMP1	FALSE	FALSE	FALSE	FALSE
AIMP2	FALSE	FALSE	FALSE	FALSE
AIP	FALSE	FALSE	TRUE	TRUE
AIPL1	FALSE	FALSE	FALSE	FALSE
AIRE	FALSE	FALSE	FALSE	FALSE
AIRIM	FALSE	FALSE	FALSE	FALSE
AJAP1	FALSE	TRUE	FALSE	TRUE
AJM1	FALSE	FALSE	FALSE	FALSE
AJUBA	FALSE	TRUE	TRUE	TRUE
AK1	FALSE	FALSE	FALSE	FALSE
AK2	FALSE	FALSE	FALSE	FALSE
AK3	FALSE	FALSE	FALSE	FALSE
AK4	FALSE	FALSE	FALSE	FALSE
AK5	FALSE	FALSE	FALSE	FALSE
AK6	FALSE	FALSE	FALSE	FALSE
AK7	FALSE	FALSE	FALSE	FALSE
AK8	FALSE	TRUE	FALSE	TRUE
AK9	FALSE	FALSE	FALSE	FALSE
AKAIN1	FALSE	FALSE	FALSE	FALSE
AKAP1	FALSE	FALSE	FALSE	FALSE
AKAP10	FALSE	FALSE	FALSE	FALSE
AKAP11	FALSE	TRUE	FALSE	TRUE
AKAP12	FALSE	FALSE	FALSE	FALSE
AKAP13	FALSE	TRUE	FALSE	TRUE
AKAP14	FALSE	FALSE	FALSE	FALSE
AKAP17A	FALSE	FALSE	FALSE	FALSE
AKAP19	FALSE	FALSE	FALSE	FALSE
AKAP3	FALSE	FALSE	FALSE	FALSE
AKAP5	FALSE	FALSE	FALSE	FALSE
AKAP6	FALSE	TRUE	FALSE	TRUE
AKAP7	FALSE	FALSE	FALSE	FALSE
AKAP8	FALSE	TRUE	FALSE	TRUE
AKAP8L	FALSE	FALSE	FALSE	FALSE
AKAP9	FALSE	TRUE	FALSE	TRUE
AKIP1	FALSE	FALSE	FALSE	FALSE
AKIRIN1	FALSE	FALSE	FALSE	FALSE
AKIRIN2	FALSE	FALSE	FALSE	FALSE
AKNA	FALSE	FALSE	FALSE	FALSE
AKNAD1	FALSE	FALSE	FALSE	FALSE
AKR1A1	FALSE	FALSE	FALSE	FALSE
AKR1B1	FALSE	FALSE	FALSE	FALSE
AKR1B10	FALSE	TRUE	FALSE	TRUE
AKR1B15	FALSE	FALSE	FALSE	FALSE
AKR1C1	FALSE	FALSE	FALSE	FALSE
AKR1C2	FALSE	TRUE	FALSE	TRUE
AKR1C3	FALSE	FALSE	FALSE	FALSE
AKR1C4	FALSE	FALSE	FALSE	FALSE
AKR1C8	FALSE	FALSE	FALSE	FALSE
AKR1D1	FALSE	TRUE	FALSE	TRUE
AKR1E2	FALSE	FALSE	FALSE	FALSE
AKR7A2	FALSE	FALSE	FALSE	FALSE
AKR7A3	FALSE	FALSE	FALSE	FALSE
AKT1	TRUE	TRUE	TRUE	TRUE
AKT1S1	FALSE	FALSE	TRUE	TRUE
AKT2	TRUE	TRUE	TRUE	TRUE
AKT3	FALSE	TRUE	TRUE	TRUE
AKTIP	FALSE	FALSE	FALSE	FALSE
ALAD	FALSE	FALSE	FALSE	FALSE
ALAS1	FALSE	FALSE	FALSE	FALSE
ALAS2	FALSE	FALSE	FALSE	FALSE
ALB	FALSE	TRUE	TRUE	TRUE
ALCAM	FALSE	FALSE	FALSE	FALSE
ALDH16A1	FALSE	FALSE	FALSE	FALSE
ALDH18A1	FALSE	FALSE	FALSE	FALSE
ALDH1A1	FALSE	FALSE	FALSE	FALSE
ALDH1A2	FALSE	FALSE	FALSE	FALSE
ALDH1A3	FALSE	FALSE	TRUE	TRUE
ALDH1B1	FALSE	FALSE	FALSE	FALSE
ALDH1L1	FALSE	FALSE	FALSE	FALSE
ALDH1L2	FALSE	FALSE	TRUE	TRUE
ALDH2	FALSE	FALSE	TRUE	TRUE
ALDH3A1	FALSE	FALSE	FALSE	FALSE
ALDH3A2	FALSE	FALSE	FALSE	FALSE
ALDH3B1	FALSE	FALSE	FALSE	FALSE
ALDH3B2	FALSE	FALSE	FALSE	FALSE
ALDH4A1	FALSE	FALSE	FALSE	FALSE
ALDH5A1	FALSE	TRUE	FALSE	TRUE
ALDH6A1	FALSE	FALSE	FALSE	FALSE
ALDH7A1	FALSE	FALSE	FALSE	FALSE
ALDH8A1	FALSE	FALSE	FALSE	FALSE
ALDH9A1	FALSE	FALSE	FALSE	FALSE
ALDOA	FALSE	TRUE	FALSE	TRUE
ALDOB	FALSE	FALSE	FALSE	FALSE
ALDOC	FALSE	FALSE	FALSE	FALSE
ALG1	FALSE	FALSE	FALSE	FALSE
ALG10	FALSE	FALSE	FALSE	FALSE
ALG10B	FALSE	FALSE	FALSE	FALSE
